Price,close
Ticker,AAPL
Date,
2021-07-29,142.2266082763672
2021-07-30,142.44149780273438
2021-08-02,142.1094512939453
2021-08-03,143.90628051757812
2021-08-04,143.5059356689453
2021-08-05,143.6133575439453
2021-08-06,142.92872619628906
2021-08-09,142.8798370361328
2021-08-10,142.4005889892578
2021-08-11,142.6549072265625
2021-08-12,145.61830139160156
2021-08-13,145.82366943359375
2021-08-16,147.79928588867188
2021-08-17,146.88975524902344
2021-08-18,143.14389038085938
2021-08-19,143.47640991210938
2021-08-20,144.9336700439453
2021-08-23,146.42027282714844
2021-08-24,146.33226013183594
2021-08-25,145.09994506835938
2021-08-26,144.29795837402344
2021-08-27,145.3346710205078
2021-08-30,149.7553253173828
2021-08-31,148.4936981201172
2021-09-01,149.15875244140625
2021-09-02,150.27371215820312
2021-09-03,150.909423828125
2021-09-07,153.24691772460938
2021-09-08,151.7016143798828
2021-09-09,150.6844940185547
2021-09-10,145.69656372070312
2021-09-13,146.26376342773438
2021-09-14,144.8651885986328
2021-09-15,145.7552032470703
2021-09-16,145.5205078125
2021-09-17,142.85047912597656
2021-09-20,139.79905700683594
2021-09-21,140.2782745361328
2021-09-22,142.64511108398438
2021-09-23,143.6035614013672
2021-09-24,143.6916046142578
2021-09-27,142.17564392089844
2021-09-28,138.79168701171875
2021-09-29,139.6914520263672
2021-09-30,138.3907012939453
2021-10-01,139.51541137695312
2021-10-04,136.08253479003906
2021-10-05,138.00927734375
2021-10-06,138.87969970703125
2021-10-07,140.1413116455078
2021-10-08,139.75990295410156
2021-10-11,139.67190551757812
2021-10-12,138.40045166015625
2021-10-13,137.81365966796875
2021-10-14,140.6009979248047
2021-10-15,141.65728759765625
2021-10-18,143.32972717285156
2021-10-19,145.49114990234375
2021-10-20,145.9801483154297
2021-10-21,146.1953125
2021-10-22,145.42266845703125
2021-10-25,145.37379455566406
2021-10-26,146.03884887695312
2021-10-27,145.57919311523438
2021-10-28,149.21746826171875
2021-10-29,146.50828552246094
2021-11-01,145.68678283691406
2021-11-02,146.7234649658203
2021-11-03,148.16119384765625
2021-11-04,147.64283752441406
2021-11-05,148.17169189453125
2021-11-08,147.34896850585938
2021-11-09,147.71141052246094
2021-11-10,144.88076782226562
2021-11-11,144.83175659179688
2021-11-12,146.9082489013672
2021-11-15,146.91802978515625
2021-11-16,147.8974609375
2021-11-17,150.33631896972656
2021-11-18,154.62631225585938
2021-11-19,157.2512664794922
2021-11-22,157.7115936279297
2021-11-23,158.0935516357422
2021-11-24,158.61268615722656
2021-11-26,153.58810424804688
2021-11-29,156.9475860595703
2021-11-30,161.90367126464844
2021-12-01,161.38453674316406
2021-12-02,160.39527893066406
2021-12-03,158.51470947265625
2021-12-06,161.92327880859375
2021-12-07,167.66285705566406
2021-12-08,171.48268127441406
2021-12-09,170.97337341308594
2021-12-10,175.76292419433594
2021-12-13,172.129150390625
2021-12-14,170.74810791015625
2021-12-15,175.61598205566406
2021-12-16,168.7206268310547
2021-12-17,167.6236572265625
2021-12-20,166.26220703125
2021-12-21,169.43565368652344
2021-12-22,172.03123474121094
2021-12-23,172.65805053710938
2021-12-27,176.6248321533203
2021-12-28,175.60618591308594
2021-12-29,175.69435119628906
2021-12-30,174.53857421875
2021-12-31,173.92152404785156
2022-01-03,178.27032470703125
2022-01-04,176.0077667236328
2022-01-05,171.3260040283203
2022-01-06,168.46600341796875
2022-01-07,168.6324920654297
2022-01-10,168.65211486816406
2022-01-11,171.48268127441406
2022-01-12,171.9234619140625
2022-01-13,168.65211486816406
2022-01-14,169.51397705078125
2022-01-18,166.3112030029297
2022-01-19,162.81451416015625
2022-01-20,161.12986755371094
2022-01-21,159.0730438232422
2022-01-24,158.29925537109375
2022-01-25,156.4970703125
2022-01-26,156.40892028808594
2022-01-27,155.94857788085938
2022-01-28,166.83030700683594
2022-01-31,171.1888427734375
2022-02-01,171.02236938476562
2022-02-02,172.2270965576172
2022-02-03,169.34750366210938
2022-02-04,169.06309509277344
2022-02-07,168.34719848632812
2022-02-08,171.45599365234375
2022-02-09,172.87803649902344
2022-02-10,168.79832458496094
2022-02-11,165.38546752929688
2022-02-14,165.620849609375
2022-02-15,169.45538330078125
2022-02-16,169.2200164794922
2022-02-17,165.620849609375
2022-02-18,164.0713348388672
2022-02-22,161.14883422851562
2022-02-23,156.98086547851562
2022-02-24,159.599365234375
2022-02-25,161.6686248779297
2022-02-28,161.9333953857422
2022-03-01,160.05043029785156
2022-03-02,163.34561157226562
2022-03-03,163.02197265625
2022-03-04,160.0210418701172
2022-03-07,156.22569274902344
2022-03-08,154.401611328125
2022-03-09,159.8052520751953
2022-03-10,155.4607696533203
2022-03-11,151.74386596679688
2022-03-14,147.7132568359375
2022-03-15,152.09698486328125
2022-03-16,156.51011657714844
2022-03-17,157.52024841308594
2022-03-18,160.81539916992188
2022-03-21,162.18838500976562
2022-03-22,165.56199645996094
2022-03-23,166.9251708984375
2022-03-24,170.71070861816406
2022-03-25,171.34811401367188
2022-03-28,172.211181640625
2022-03-29,175.50631713867188
2022-03-30,174.33929443359375
2022-03-31,171.24026489257812
2022-04-01,170.946044921875
2022-04-04,174.99635314941406
2022-04-05,171.6815643310547
2022-04-06,168.513916015625
2022-04-07,168.81793212890625
2022-04-08,166.80746459960938
2022-04-11,162.55123901367188
2022-04-12,164.42440795898438
2022-04-13,167.1114959716797
2022-04-14,162.10011291503906
2022-04-18,161.88436889648438
2022-04-19,164.16941833496094
2022-04-20,164.00265502929688
2022-04-21,163.20828247070312
2022-04-22,158.66763305664062
2022-04-25,159.7366180419922
2022-04-26,153.7739715576172
2022-04-27,153.5484161376953
2022-04-28,160.48196411132812
2022-04-29,154.60755920410156
2022-05-02,154.9115753173828
2022-05-03,156.40223693847656
2022-05-04,162.8159942626953
2022-05-05,153.7445831298828
2022-05-06,154.47132873535156
2022-05-09,149.34454345703125
2022-05-10,151.75079345703125
2022-05-11,143.88381958007812
2022-05-12,140.0142059326172
2022-05-13,144.48292541503906
2022-05-16,142.9409942626953
2022-05-17,146.57493591308594
2022-05-18,138.30528259277344
2022-05-19,134.89723205566406
2022-05-20,135.13294982910156
2022-05-23,140.55438232421875
2022-05-24,137.8534698486328
2022-05-25,138.0106201171875
2022-05-26,141.21243286132812
2022-05-27,146.96775817871094
2022-05-31,146.18203735351562
2022-06-01,146.0543670654297
2022-06-02,148.50970458984375
2022-06-03,142.78387451171875
2022-06-06,143.53028869628906
2022-06-07,146.0543670654297
2022-06-08,145.31776428222656
2022-06-09,140.0927734375
2022-06-10,134.6811981201172
2022-06-13,129.52491760253906
2022-06-14,130.38919067382812
2022-06-15,133.01153564453125
2022-06-16,127.7374038696289
2022-06-17,129.21063232421875
2022-06-21,133.4436492919922
2022-06-22,132.93296813964844
2022-06-23,135.80081176757812
2022-06-24,139.1302490234375
2022-06-27,139.1302490234375
2022-06-28,134.98562622070312
2022-06-29,136.74368286132812
2022-06-30,134.2784881591797
2022-07-01,136.44903564453125
2022-07-05,139.03207397460938
2022-07-06,140.36776733398438
2022-07-07,143.73654174804688
2022-07-08,144.4141845703125
2022-07-11,142.28294372558594
2022-07-12,143.25527954101562
2022-07-13,142.8918914794922
2022-07-14,145.8186492919922
2022-07-15,147.48829650878906
2022-07-18,144.44369506835938
2022-07-19,148.303466796875
2022-07-20,150.30703735351562
2022-07-21,152.5758056640625
2022-07-22,151.3383026123047
2022-07-25,150.21864318847656
2022-07-26,148.89276123046875
2022-07-27,153.99008178710938
2022-07-28,154.5400848388672
2022-07-29,159.60792541503906
2022-08-01,158.6257781982422
2022-08-02,157.1525421142578
2022-08-03,163.1632843017578
2022-08-04,162.8489990234375
2022-08-05,162.62281799316406
2022-08-08,162.1507110595703
2022-08-09,162.1999053955078
2022-08-10,166.44862365722656
2022-08-11,165.71099853515625
2022-08-12,169.261474609375
2022-08-15,170.33346557617188
2022-08-16,170.1761474609375
2022-08-17,171.67108154296875
2022-08-18,171.27764892578125
2022-08-19,168.69102478027344
2022-08-22,164.80621337890625
2022-08-23,164.47177124023438
2022-08-24,164.76683044433594
2022-08-25,167.22561645507812
2022-08-26,160.9213104248047
2022-08-29,158.71827697753906
2022-08-30,156.2890167236328
2022-08-31,154.6268768310547
2022-09-01,155.35467529296875
2022-09-02,153.2401580810547
2022-09-06,151.9812469482422
2022-09-07,153.38763427734375
2022-09-08,151.9124298095703
2022-09-09,154.7744140625
2022-09-12,160.7344512939453
2022-09-13,151.3026123046875
2022-09-14,152.7484130859375
2022-09-15,149.8568878173828
2022-09-16,148.21446228027344
2022-09-19,151.9320831298828
2022-09-20,154.31216430664062
2022-09-21,151.18460083007812
2022-09-22,150.2207794189453
2022-09-23,147.94886779785156
2022-09-26,148.28326416015625
2022-09-27,149.2569580078125
2022-09-28,147.36859130859375
2022-09-29,140.12998962402344
2022-09-30,135.92062377929688
2022-10-03,140.10049438476562
2022-10-04,143.6903076171875
2022-10-05,143.98533630371094
2022-10-06,143.03134155273438
2022-10-07,137.77943420410156
2022-10-10,138.10398864746094
2022-10-11,136.68771362304688
2022-10-12,136.05828857421875
2022-10-13,140.631591796875
2022-10-14,136.0976104736328
2022-10-17,140.06114196777344
2022-10-18,141.37905883789062
2022-10-19,141.4872283935547
2022-10-20,141.02499389648438
2022-10-21,144.8409881591797
2022-10-24,146.98504638671875
2022-10-25,149.827392578125
2022-10-26,146.88670349121094
2022-10-27,142.41172790527344
2022-10-28,153.17129516601562
2022-10-31,150.8108673095703
2022-11-01,148.1652374267578
2022-11-02,142.63792419433594
2022-11-03,136.58938598632812
2022-11-04,136.32337951660156
2022-11-07,136.8553924560547
2022-11-08,137.42677307128906
2022-11-09,132.86557006835938
2022-11-10,144.6872100830078
2022-11-11,147.4751739501953
2022-11-14,146.07627868652344
2022-11-15,147.81007385253906
2022-11-16,146.57864379882812
2022-11-17,148.47998046875
2022-11-18,149.04147338867188
2022-11-21,145.8102569580078
2022-11-22,147.947998046875
2022-11-23,148.82479858398438
2022-11-25,145.90879821777344
2022-11-28,142.07659912109375
2022-11-29,139.07192993164062
2022-11-30,145.82998657226562
2022-12-01,146.10581970214844
2022-12-02,145.6132354736328
2022-12-05,144.45077514648438
2022-12-06,140.7860565185547
2022-12-07,138.84535217285156
2022-12-08,140.52992248535156
2022-12-09,140.04721069335938
2022-12-12,142.34259033203125
2022-12-13,143.30804443359375
2022-12-14,141.08163452148438
2022-12-15,134.47132873535156
2022-12-16,132.51089477539062
2022-12-19,130.4027099609375
2022-12-20,130.33372497558594
2022-12-21,133.4369354248047
2022-12-22,130.26478576660156
2022-12-23,129.90028381347656
2022-12-27,128.09750366210938
2022-12-28,124.16679382324219
2022-12-29,127.6837387084961
2022-12-30,127.99897003173828
2023-01-03,123.21119689941406
2023-01-04,124.48204040527344
2023-01-05,123.16194915771484
2023-01-06,127.6935806274414
2023-01-09,128.21568298339844
2023-01-10,128.78707885742188
2023-01-11,131.5060577392578
2023-01-12,131.42727661132812
2023-01-13,132.7572021484375
2023-01-17,133.91966247558594
2023-01-18,133.20053100585938
2023-01-19,133.2595977783203
2023-01-20,135.8209686279297
2023-01-23,139.01284790039062
2023-01-24,140.41171264648438
2023-01-25,139.75167846679688
2023-01-26,141.82046508789062
2023-01-27,143.76119995117188
2023-01-30,140.87472534179688
2023-01-31,142.1455535888672
2023-02-01,143.2686004638672
2023-02-02,148.5785369873047
2023-02-03,152.20382690429688
2023-02-06,149.4749755859375
2023-02-07,152.3515625
2023-02-08,149.6621856689453
2023-02-09,148.62774658203125
2023-02-10,148.9928436279297
2023-02-13,151.794921875
2023-02-14,151.153564453125
2023-02-15,153.25509643554688
2023-02-16,151.65676879882812
2023-02-17,150.5122528076172
2023-02-21,146.49658203125
2023-02-22,146.92086791992188
2023-02-23,147.40431213378906
2023-02-24,144.75025939941406
2023-02-27,145.94410705566406
2023-02-28,145.44091796875
2023-03-01,143.36895751953125
2023-03-02,143.9609832763672
2023-03-03,149.01254272460938
2023-03-06,151.775146484375
2023-03-07,149.57492065429688
2023-03-08,150.8279571533203
2023-03-09,148.5784454345703
2023-03-10,146.51637268066406
2023-03-13,148.4600372314453
2023-03-14,150.55172729492188
2023-03-15,150.94635009765625
2023-03-16,153.76817321777344
2023-03-17,152.9295196533203
2023-03-20,155.29745483398438
2023-03-21,157.15234375
2023-03-22,155.72174072265625
2023-03-23,156.80699157714844
2023-03-24,158.10939025878906
2023-03-27,156.16571044921875
2023-03-28,155.54412841796875
2023-03-29,158.62246704101562
2023-03-30,160.1912078857422
2023-03-31,162.69729614257812
2023-04-03,163.95033264160156
2023-04-04,163.4175567626953
2023-04-05,161.57249450683594
2023-04-06,162.4604949951172
2023-04-10,159.86561584472656
2023-04-11,158.6520233154297
2023-04-12,157.96142578125
2023-04-13,163.3484649658203
2023-04-14,163.003173828125
2023-04-17,163.02285766601562
2023-04-18,164.24632263183594
2023-04-19,165.39083862304688
2023-04-20,164.4239044189453
2023-04-21,162.81568908691406
2023-04-24,163.1215362548828
2023-04-25,161.58236694335938
2023-04-26,161.57249450683594
2023-04-27,166.16038513183594
2023-04-28,167.4134063720703
2023-05-01,167.32464599609375
2023-05-02,166.2886505126953
2023-05-03,165.2132110595703
2023-05-04,163.5753936767578
2023-05-05,171.25149536132812
2023-05-08,171.18238830566406
2023-05-09,169.4755096435547
2023-05-10,171.2416229248047
2023-05-11,171.4290771484375
2023-05-12,170.50035095214844
2023-05-15,170.00636291503906
2023-05-16,170.00636291503906
2023-05-17,170.61892700195312
2023-05-18,172.95057678222656
2023-05-19,173.0592803955078
2023-05-22,172.1107940673828
2023-05-23,169.50244140625
2023-05-24,169.77906799316406
2023-05-25,170.91531372070312
2023-05-26,173.32603454589844
2023-05-30,175.1736297607422
2023-05-31,175.1242218017578
2023-06-01,177.9301300048828
2023-06-02,178.77984619140625
2023-06-05,177.42628479003906
2023-06-06,177.06069946289062
2023-06-07,175.6873779296875
2023-06-08,178.40440368652344
2023-06-09,178.78970336914062
2023-06-12,181.58578491210938
2023-06-13,181.11154174804688
2023-06-14,181.74383544921875
2023-06-15,183.77914428710938
2023-06-16,182.7022247314453
2023-06-20,182.7911376953125
2023-06-21,181.7537384033203
2023-06-22,184.7572784423828
2023-06-23,184.4411163330078
2023-06-26,183.04803466796875
2023-06-27,185.8045654296875
2023-06-28,186.9803009033203
2023-06-29,187.3162078857422
2023-06-30,191.64366149902344
2023-07-03,190.15179443359375
2023-07-05,189.03533935546875
2023-07-06,189.5095977783203
2023-07-07,188.3931121826172
2023-07-10,186.3479766845703
2023-07-11,185.82432556152344
2023-07-12,187.49403381347656
2023-07-13,188.25479125976562
2023-07-14,188.40301513671875
2023-07-17,191.6634521484375
2023-07-18,191.4065704345703
2023-07-19,192.7601318359375
2023-07-20,190.8137664794922
2023-07-21,189.63804626464844
2023-07-24,190.43833923339844
2023-07-25,191.29786682128906
2023-07-26,192.1673126220703
2023-07-27,190.90264892578125
2023-07-28,193.4813690185547
2023-07-31,194.09396362304688
2023-08-01,193.26402282714844
2023-08-02,190.27035522460938
2023-08-03,188.8772735595703
2023-08-04,179.80735778808594
2023-08-07,176.7050323486328
2023-08-08,177.6436309814453
2023-08-09,176.0529327392578
2023-08-10,175.83558654785156
2023-08-11,175.89492797851562
2023-08-14,177.54714965820312
2023-08-15,175.55856323242188
2023-08-16,174.6879425048828
2023-08-17,172.1453399658203
2023-08-18,172.63014221191406
2023-08-21,173.96572875976562
2023-08-22,175.3408966064453
2023-08-23,179.18943786621094
2023-08-24,174.49998474121094
2023-08-25,176.70620727539062
2023-08-28,178.2693634033203
2023-08-29,182.157470703125
2023-08-30,185.6498260498047
2023-08-31,185.8674774169922
2023-09-01,187.44053649902344
2023-09-05,187.67800903320312
2023-09-06,180.96034240722656
2023-09-07,175.66738891601562
2023-09-08,176.28077697753906
2023-09-11,177.4481964111328
2023-09-12,174.4208221435547
2023-09-13,172.35308837890625
2023-09-14,173.8667755126953
2023-09-15,173.14456176757812
2023-09-18,176.07301330566406
2023-09-19,177.16131591796875
2023-09-20,173.6194610595703
2023-09-21,172.0760498046875
2023-09-22,172.92691040039062
2023-09-25,174.20315551757812
2023-09-26,170.12709045410156
2023-09-27,168.61338806152344
2023-09-28,168.87062072753906
2023-09-29,169.3850860595703
2023-10-02,171.8979949951172
2023-10-03,170.56239318847656
2023-10-04,171.8089599609375
2023-10-05,173.04563903808594
2023-10-06,175.59815979003906
2023-10-09,177.08216857910156
2023-10-10,176.48854064941406
2023-10-11,177.88352966308594
2023-10-12,178.78382873535156
2023-10-13,176.94366455078125
2023-10-16,176.8150177001953
2023-10-17,175.26174926757812
2023-10-18,173.96572875976562
2023-10-19,173.58978271484375
2023-10-20,171.0372772216797
2023-10-23,171.15597534179688
2023-10-24,171.59129333496094
2023-10-25,169.27626037597656
2023-10-26,165.11111450195312
2023-10-27,166.42694091796875
2023-10-30,168.47486877441406
2023-10-31,168.9497528076172
2023-11-01,172.11566162109375
2023-11-02,175.6772918701172
2023-11-03,174.76708984375
2023-11-06,177.31959533691406
2023-11-07,179.8819580078125
2023-11-08,180.94056701660156
2023-11-09,180.4656982421875
2023-11-10,184.65611267089844
2023-11-13,183.0710906982422
2023-11-14,185.6864013671875
2023-11-15,186.25103759765625
2023-11-16,187.93516540527344
2023-11-17,187.91531372070312
2023-11-20,189.6588897705078
2023-11-21,188.85646057128906
2023-11-22,189.5201873779297
2023-11-24,188.19271850585938
2023-11-27,188.014404296875
2023-11-28,188.61868286132812
2023-11-29,187.59832763671875
2023-11-30,188.1728973388672
2023-12-01,189.4508514404297
2023-12-04,187.65777587890625
2023-12-05,191.61044311523438
2023-12-06,190.52076721191406
2023-12-07,192.4525146484375
2023-12-08,193.8790283203125
2023-12-11,191.37266540527344
2023-12-12,192.8883819580078
2023-12-13,196.10797119140625
2023-12-14,196.25657653808594
2023-12-15,195.72161865234375
2023-12-18,194.05734252929688
2023-12-19,195.0975341796875
2023-12-20,193.00726318359375
2023-12-21,192.85862731933594
2023-12-22,191.78878784179688
2023-12-26,191.24391174316406
2023-12-27,191.3429718017578
2023-12-28,191.76893615722656
2023-12-29,190.728759765625
2024-01-02,183.90321350097656
2024-01-03,182.52626037597656
2024-01-04,180.2081298828125
2024-01-05,179.4849395751953
2024-01-08,183.82395935058594
2024-01-09,183.4079132080078
2024-01-10,184.44808959960938
2024-01-11,183.85369873046875
2024-01-12,184.18060302734375
2024-01-16,181.9120330810547
2024-01-17,180.97091674804688
2024-01-18,186.86526489257812
2024-01-19,189.76783752441406
2024-01-22,192.07603454589844
2024-01-23,193.3539581298828
2024-01-24,192.68032836914062
2024-01-25,192.3534393310547
2024-01-26,190.6197967529297
2024-01-29,189.93626403808594
2024-01-30,186.28079223632812
2024-01-31,182.67483520507812
2024-02-01,185.11181640625
2024-02-02,184.11126708984375
2024-02-05,185.92413330078125
2024-02-06,187.52899169921875
2024-02-07,187.63796997070312
2024-02-08,186.5581817626953
2024-02-09,187.32192993164062
2024-02-12,185.6356658935547
2024-02-13,183.54273986816406
2024-02-14,182.65994262695312
2024-02-15,182.372314453125
2024-02-16,180.83485412597656
2024-02-20,180.09088134765625
2024-02-21,180.8447723388672
2024-02-22,182.87815856933594
2024-02-23,181.0431365966797
2024-02-26,179.6941375732422
2024-02-27,181.15225219726562
2024-02-28,179.95204162597656
2024-02-29,179.28746032714844
2024-03-01,178.20628356933594
2024-03-04,173.68319702148438
2024-03-05,168.7434539794922
2024-03-06,167.75157165527344
2024-03-07,167.63253784179688
2024-03-08,169.3485107421875
2024-03-11,171.35220336914062
2024-03-12,171.8282928466797
2024-03-13,169.74533081054688
2024-03-14,171.60018920898438
2024-03-15,171.2232208251953
2024-03-18,172.31431579589844
2024-03-19,174.65525817871094
2024-03-20,177.2243194580078
2024-03-21,169.98336791992188
2024-03-22,170.88600158691406
2024-03-25,169.4675750732422
2024-03-26,168.3367919921875
2024-03-27,171.90765380859375
2024-03-28,170.09246826171875
2024-04-01,168.65420532226562
2024-04-02,167.4738311767578
2024-04-03,168.2772674560547
2024-04-04,167.45399475097656
2024-04-05,168.2078399658203
2024-04-08,167.08697509765625
2024-04-09,168.29710388183594
2024-04-10,166.42242431640625
2024-04-11,173.62367248535156
2024-04-12,175.1214599609375
2024-04-15,171.2926788330078
2024-04-16,168.00946044921875
2024-04-17,166.64064025878906
2024-04-18,165.6884002685547
2024-04-19,163.6649169921875
2024-04-22,164.4981231689453
2024-04-23,165.54954528808594
2024-04-24,167.65237426757812
2024-04-25,168.51535034179688
2024-04-26,167.93011474609375
2024-04-29,172.0961151123047
2024-04-30,168.95176696777344
2024-05-01,167.93011474609375
2024-05-02,171.62994384765625
2024-05-03,181.89617919921875
2024-05-06,180.23971557617188
2024-05-07,180.92410278320312
2024-05-08,181.2613525390625
2024-05-09,183.07655334472656
2024-05-10,181.8151397705078
2024-05-13,185.02333068847656
2024-05-14,186.1655731201172
2024-05-15,188.44012451171875
2024-05-16,188.55929565429688
2024-05-17,188.589111328125
2024-05-20,189.75120544433594
2024-05-21,191.05238342285156
2024-05-22,189.61216735839844
2024-05-23,185.61929321289062
2024-05-24,188.69834899902344
2024-05-28,188.70831298828125
2024-05-29,189.00628662109375
2024-05-30,189.99951171875
2024-05-31,190.95306396484375
2024-06-03,192.72103881835938
2024-06-04,193.03887939453125
2024-06-05,194.54861450195312
2024-06-06,193.16799926757812
2024-06-07,195.56173706054688
2024-06-10,191.81716918945312
2024-06-11,205.75253295898438
2024-06-12,211.6326141357422
2024-06-13,212.79470825195312
2024-06-14,211.0565185546875
2024-06-17,215.2083282470703
2024-06-18,212.8443603515625
2024-06-20,208.2654571533203
2024-06-21,206.0902557373047
2024-06-24,206.73587036132812
2024-06-25,207.65960693359375
2024-06-26,211.8114013671875
2024-06-27,212.65567016601562
2024-06-28,209.19911193847656
2024-07-01,215.2877655029297
2024-07-02,218.78404235839844
2024-07-03,220.05538940429688
2024-07-05,224.8130645751953
2024-07-08,226.28311157226562
2024-07-09,227.13729858398438
2024-07-10,231.40829467773438
2024-07-11,226.0347900390625
2024-07-12,228.98475646972656
2024-07-15,232.81869506835938
2024-07-16,233.23590087890625
2024-07-17,227.33595275878906
2024-07-18,222.66763305664062
2024-07-19,222.79676818847656
2024-07-22,222.44915771484375
2024-07-23,223.4920654296875
2024-07-24,217.06570434570312
2024-07-25,216.02279663085938
2024-07-26,216.48963928222656
2024-07-29,216.7677459716797
2024-07-30,217.32394409179688
2024-07-31,220.58181762695312
2024-08-01,216.88693237304688
2024-08-02,218.37681579589844
2024-08-05,207.85824584960938
